kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
5197233,K04178.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.01607534,133.95048,0.3349,3.584,178.5,1.54,1135,392.83,15.8,1,q1_q12_tce,6640,4.393,1.13,294.63516,40.322128,14.404
10936786,K04179.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.569966033,131.79437,0.0946,1.462,45.3,1.04,2747,13463.04,18.2,1,q1_q12_tce,5814,4.066,1.549,298.46341,48.32185,13.333
8482059,K04247.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,349.41047,241.4685,0.2791,15.02,652.8,2.41,253,0.97,17.7,2,q1_q12_tce,5878,4.512,0.945,285.85315,44.57222,15.346
4568117,K04248.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,0.562565704,131.73336,0.3823,1.697,37.2,0.71,2621,11150.4,17.3,1,q1_q12_tce,6581,4.389,1.141,293.48825,39.696331,13.54
3650049,K04249.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,397.722583,222.0591,0.0283,10.348,1240.8,2.66,211,0.47,16.3,1,q1_q12_tce,5313,4.521,0.768,292.58087,38.70911,15.086
9641076,K04250.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.17817717,132.01271,0.7888,2.967,122.1,1.14,1346,776.45,16.4,1,q1_q12_tce,5584,4.428,0.932,288.0498,46.35833,15.123
3217264,K00401.02,Kepler-149 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,160.0200597,251.27787,0.6845,5.101,1608.5,3.54,301,1.94,48.3,2,q1_q12_tce,5529,4.526,0.832,285.85367,38.384121,14.001
11415243,K04036.01,Kepler-1544 b,CONFIRMED,CANDIDATE,,0,0,0,0,168.811174,211.44085,0.1865,6.5,611.8,1.83,256,1.02,25.6,1,q1_q12_tce,4893,4.542,0.761,297.285,49.21246,14.061
8264402,K04037.01,,CANDIDATE,CANDIDATE,,0,0,0,0,215.959931,271.3492,0.941,9.5,359.2,3.14,387,5.29,27.2,1,q1_q12_tce,6532,4.255,1.344,300.94568,44.164688,12.853
7773179,K04038.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.1568455,133.26079,0.6423,4.986,115.1,1.11,1474,1114.9,25.5,1,q1_q12_tce,6084,4.45,0.983,297.81674,43.440411,14.758
11145831,K04039.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.387834864,132.11679,0.4016,2.14,150.9,1.29,1775,2344.15,20.6,1,q1_q12_tce,6277,4.449,1.031,295.64212,48.773071,15.167
11444952,K04040.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.678349438,132.164568,1.3363,2.9405,522.5,32.63,1852,2782.82,79.1,1,q1_q12_tce,5575,4.558,0.834,285.81662,49.352699,14.261
5956633,K04107.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,366.24282,307.2714,0.235,15.76,733.7,2.4,237,0.75,18.2,1,q1_q12_tce,5713,4.541,0.893,290.60129,41.26902,15.501
9899065,K04108.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.33256776,132.04439,0.9031,4.122,223.6,1.11,1263,602.26,26.2,1,q1_q12_tce,5157,4.641,0.62,295.10251,46.732922,15.86
7907808,K04109.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.655937713,132.10204,0.386,1.2768,76.6,1.53,2411,7986.43,18.4,1,q1_q12_tce,4968,3.924,1.755,297.08301,43.679951,14.511
5471792,K04110.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,12.4256428,141.5137,0.8753,19.292,77.5,1.67,1006,242.04,29.7,1,q1_q12_tce,5611,3.933,1.632,297.75125,40.647388,13.369
2708343,K04111.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.89131891,132.66324,0.0488,4.472,197.5,0.86,984,221.36,25.6,1,q1_q12_tce,4476,4.627,0.633,290.33362,37.911171,15.171
3557560,K04456.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.4297494,138.7819,0.0051,3.368,187.9,1.05,820,107.01,10.2,1,q1_q12_tce,5622,4.588,0.768,294.67126,38.698971,15.128
6508221,K00416.02,Kepler-152 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,88.2553544,153.77932,0.2563,4.0488,1164.4,2.56,335,2.97,53.8,2,q1_q12_tce,5262,4.598,0.761,286.86548,41.989079,14.29
12109267,K04457.01,,CANDIDATE,CANDIDATE,,0,0,0,0,79.332118,144.0383,0.4629,11.145,183.8,1.6,500,14.73,13.2,1,q1_q12_tce,6384,4.33,1.15,290.51242,50.649288,13.815
8652577,K04458.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,358.818075,416.57855,0.2611,2.449,715,2.48,262,1.11,12,1,q1_q12_tce,6056,4.47,0.918,300.29211,44.731041,13.919
8804937,K04459.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,181.3537,190.4847,0.5983,16.19,455,2.11,317,2.39,11.7,1,q1_q12_tce,5900,4.509,0.951,285.43997,45.011559,15.914
5003670,K04524.02,,CANDIDATE,CANDIDATE,,0,0,0,0,4.5262415,134.3227,0.4438,3.646,85.6,0.88,1103,350.17,15.1,2,q1_q12_tce,5931,4.47,0.93,289.5484,40.1642,14.955
9171886,K04525.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,369.7985,173.3282,0.1382,12.564,1106.4,2.53,225,0.61,11.1,1,q1_q12_tce,5680,4.582,0.757,297.81274,45.508678,15.696
3765917,K04526.01,,CANDIDATE,CANDIDATE,,0,0,0,0,30.539288,156.7038,0.9557,6.73,503,2.91,616,34.05,13.5,1,q1_q12_tce,6148,4.461,1.015,295.96893,38.867168,15.271
3438976,K04527.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.97599768,132.9799,0.1722,3.532,51.3,0.76,1395,894.1,11.5,1,q1_q12_tce,6202,4.394,1.055,290.12021,38.534821,14.11
7833305,K04528.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,8.31219585,139.68173,1.6667,2.568,73.6,125.97,1130,385.89,12.2,1,q1_q12_tce,5375,3.888,1.716,295.37476,43.500431,13.019
7698701,K04322.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,321.55087,241.849,0.1608,5.863,397,1.68,250,0.92,8.2,2,q1_q12_tce,5835,4.554,0.847,296.82007,43.38802,14.83
5385410,K04323.01,,CANDIDATE,CANDIDATE,,0,0,0,0,11.49584232,139.38348,0.0554,2.378,114.9,1.62,1057,295.46,10.5,1,q1_q12_tce,6290,4.133,1.506,297.58194,40.5313,13.582
9910942,K04324.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,8.4802875,135.86004,0.2793,6.34,47.5,1.17,1244,566.34,14,1,q1_q12_tce,6250,4.004,1.676,298.82495,46.713531,12.797
7749002,K04325.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.609926492,131.80245,0.2172,1.2219,151.6,1.19,2143,4990.14,15.4,1,q1_q12_tce,5936,4.501,0.965,290.39172,43.440338,15.682
10924340,K04326.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.750744957,132.18155,1.5986,1.9329,196.3,62.28,2076,4387.1,45.5,1,q1_q12_tce,6187,4.499,0.937,293.80884,48.36562,13.941
2997459,K04389.01,,CANDIDATE,CANDIDATE,,0,0,0,0,16.3368149,132.21247,0.6612,3.643,237.3,1.39,642,40.22,11.5,1,q1_q12_tce,5410,4.49,0.859,293.13098,38.159679,15.05
5683743,K00412.01,Kepler-546 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.147020258,170.326066,0.0219,2.8969,3846.4,7.43,1257,590.84,410.4,1,q1_q12_tce,5818,4.266,1.205,283.2576,40.990501,14.288
8330207,K04390.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.636689474,131.64488,0.0352,1.353,980.1,11.55,2560,10160.3,12.2,1,q1_q12_tce,5234,3.436,3.739,300.92484,44.24968,16.494
6359926,K04391.01,,CANDIDATE,CANDIDATE,,0,0,0,0,49.475085,166.1299,0.7097,10.405,265.2,1.6,494,14.12,17.2,1,q1_q12_tce,5952,4.487,0.917,290.39505,41.78157,14.955
6629993,K04392.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,118.668104,171.9192,0.1517,15.238,542.8,1.79,299,1.88,18.1,1,q1_q12_tce,5017,4.531,0.792,297.83713,42.079369,15.133
9947389,K04460.01,,CANDIDATE,CANDIDATE,,0,0,0,0,284.725113,142.0562,1.1616,13.08,477.6,19.36,279,1.42,13.3,1,q1_q12_tce,5802,4.414,0.957,290.14725,46.802872,14.636
11912987,K04461.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,3.74787922,134.17645,0.3087,3.44,69.5,0.81,1176,451.72,17.7,1,q1_q12_tce,5957,4.498,0.971,291.00818,50.255589,13.567
9775385,K04462.01,,CANDIDATE,CANDIDATE,,0,0,0,0,45.163025,159.8536,0.2057,7.03,130.3,2.35,886,145.48,8.7,3,q1_q12_tce,7675,4.051,2.015,293.85294,46.590809,11.069
6197344,K04463.01,,CANDIDATE,CANDIDATE,,0,0,0,0,36.760657,137.7771,0.1531,14.124,172.3,1.06,475,12,15.7,1,q1_q12_tce,5305,4.504,0.823,289.41428,41.51004,15.598
11357664,K04464.01,,CANDIDATE,CANDIDATE,,0,0,0,0,4.373573959,133.82652,0.4904,0.658,398,1.32,727,66.12,13.7,1,q1_q12_tce,4362,4.623,0.64,295.30652,49.179668,15.194
6610064,K04529.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.584151088,131.84378,0.1452,1.622,36.8,0.62,2132,4882.9,13.3,1,q1_q12_tce,5427,4.347,1.031,292.97867,42.056492,13.949
12647577,K04530.01,,CANDIDATE,CANDIDATE,,0,0,0,0,12.6360381,134.4699,0.2494,3.847,145.8,1.05,733,68.23,12.9,1,q1_q12_tce,5766,4.539,0.867,290.73434,51.770962,14.241
6437226,K04531.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,372.62637,307.8836,0.5353,18.52,542,2.38,258,1.05,11.9,1,q1_q12_tce,6014,4.486,0.993,289.94693,41.802818,15.412
2710623,K04532.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.02087755,131.66261,0.1192,2.483,39.6,0.69,1905,3115.14,10,1,q1_q12_tce,5750,4.337,1.106,290.89783,37.972778,14.103
9478990,K00423.01,Kepler-39 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,21.08719422,202.858351,0.001,5.93614,9318.5,14.77,873,137.06,623.4,1,q1_q12_tce,6266,4.101,1.522,296.96027,46.034302,14.327
5371777,K04327.01,Kepler-1589 b,CONFIRMED,CANDIDATE,,0,0,0,0,0.991665274,131.53504,0.224,2.378,78.4,0.92,1919,3206.91,13.8,1,q1_q12_tce,6108,4.466,1.03,294.4418,40.571678,14.978
5351250,K00408.01,Kepler-150 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,7.381977254,173.073142,0.4861,3.1281,1511.8,3.7,922,170.48,124.2,1,q1_q12_tce,5862,4.484,0.931,288.2341,40.520901,14.985
3545583,K04328.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,407.59415,273.5955,0.0274,7.3,462.4,2.11,266,1.18,7.7,1,q1_q12_tce,6198,4.402,0.974,291.69104,38.61499,14.854
12456063,K04329.01,,CANDIDATE,CANDIDATE,,0,0,0,0,17.8010465,134.37028,0.1257,6.316,48.1,0.71,763,80.32,15.7,1,q1_q12_tce,6338,4.448,1.009,289.01178,51.376019,12.018
8374741,K04330.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,358.101884,425.6837,0.5804,6.393,114,0.95,242,0.81,12.8,2,q1_q12_tce,5786,4.526,0.856,295.07507,44.382992,11.678
8324518,K04393.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.62887445,132.34129,0.1254,1.738,142,0.95,1327,733.67,11.8,1,q1_q12_tce,5398,4.571,0.811,299.27658,44.291981,15.295
10427700,K04394.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.616387954,131.64164,0.3245,0.8228,87.7,2.9,3451,33519.35,17.7,1,q1_q12_tce,5667,3.625,3.049,299.41986,47.562832,12.985
3103473,K04395.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.920056566,131.72734,0.0641,1.392,329.8,1.33,1186,467.41,13.3,1,q1_q12_tce,5243,4.608,0.744,287.84,38.255489,15.686
11296045,K04396.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,88.91323139,145.6230854,,2.92,,,,,,3,q1_q12_tce,,,,291.36188,49.02198,12.981
11296045,K04396.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,46.0771501,143.6839655,,3.03,,,,,,4,q1_q12_tce,,,,291.36188,49.02198,12.981
11296045,K04396.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,42.62423329,156.1855401,,1.47,,,,,,6,q1_q12_tce,,,,291.36188,49.02198,12.981
3247503,K04397.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.895725159,131.97397,0.233,0.839,324.9,1.53,1786,2402.8,15.5,1,q1_q12_tce,5897,4.56,0.834,294.48499,38.352859,15.497
2576224,K04465.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,1,2.21701025,131.80305,0.0662,2.148,29.4,1.16,2371,7467.21,11.7,1,q1_q12_tce,7524,4.067,2.092,291.54626,37.817749,12.734
7272132,K04466.01,,CANDIDATE,CANDIDATE,,0,0,0,0,154.673607,177.3657,0.619,9.156,469.3,2.28,371,4.47,12.9,1,q1_q12_tce,6338,4.449,1.002,288.63861,42.857288,15.015
6850504,K00070.03,Kepler-20 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,77.6115987,164.72679,0.1206,7.2566,827.5,2.62,397,5.87,106.3,3,q1_q12_tce,5465,4.449,0.925,287.698,42.338718,12.498
6508221,K00416.03,,CANDIDATE,CANDIDATE,,0,0,0,0,9.74768026,139.16329,0.212,2.162,103.3,0.76,698,56.05,10,3,q1_q12_tce,5262,4.598,0.761,286.86548,41.989079,14.29
5352640,K04467.01,,CANDIDATE,CANDIDATE,,0,0,0,0,2.94241944,133.86226,0.3414,1.527,340.8,1.51,1099,344.64,15.1,1,q1_q12_tce,5436,4.573,0.819,288.72598,40.531631,15.907
3330684,K04533.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.261330403,132.42543,0.0453,1.355,123.4,0.14,447,9.46,13.6,1,q1_q12_tce,2900,5.224,0.132,288.11703,38.437733,15.918
7699298,K04534.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,1.157808265,132.4452,0.2254,3.279,55.4,1.2,2133,4895.77,28.6,1,q1_q12_tce,5412,3.941,1.629,296.97321,43.394669,13.548
3547760,K04535.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,9.8480888,136.80303,0.7025,3.131,172.6,1.05,711,60.47,10.4,1,q1_q12_tce,5289,4.546,0.748,292.25284,38.60899,14.791
7281484,K04536.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.566800743,131.8259,0.4733,5.647,20.6,0.55,2600,10794.42,23.9,1,q1_q12_tce,6484,4.377,1.173,291.61011,42.810459,12.318
4848115,K04537.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.96963126,131.914,1.1739,2.563,156.1,13.46,1335,750.09,5.9,1,q1_q12_tce,4856,4.642,0.66,295.14267,39.93071,15.522
5096053,K04331.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.717852505,132.92891,0.0509,0.9596,64.7,1.34,2153,5081.68,14.6,1,q1_q12_tce,6674,4.121,1.637,290.81366,40.254875,13.228
8953414,K04332.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.66587775,131.6142,0.5235,5.614,166.3,1.01,1041,278.03,18.2,1,q1_q12_tce,4965,4.536,0.771,291.98572,45.211441,15.382
2576962,K04333.01,,CANDIDATE,CANDIDATE,,0,0,0,0,309.25581,136.2248,0.2875,10.72,421.4,2.18,287,1.61,9.9,1,q1_q12_tce,6060,4.419,1.057,291.7005,37.843731,14.205
10140274,K04334.01,,CANDIDATE,CANDIDATE,,0,0,0,0,2.44233017,133.53453,0.3548,1.89,248.9,1.15,1029,264.82,14.4,1,q1_q12_tce,4849,4.561,0.738,291.51819,47.139301,15.849
10730070,K04335.01,Kepler-1590 b,CONFIRMED,CANDIDATE,,0,0,0,0,7.61760804,137.4959,0.1827,3.479,101.7,1.09,1019,255.32,15.1,1,q1_q12_tce,6202,4.401,1.072,291.40781,48.017891,14.11
5791986,K00413.01,Kepler-151 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,15.22895698,176.5594,0.6694,2.5574,1186.2,2.98,643,40.31,66.7,1,q1_q12_tce,5460,4.553,0.818,292.16278,41.023239,14.769
5802637,K04398.01,,CANDIDATE,CANDIDATE,,0,0,0,0,7.34226119,131.55116,0.0412,1.907,368.6,1.59,836,115.71,12.2,1,q1_q12_tce,5561,4.557,0.836,295.21127,41.086971,15.486
8345384,K04399.01,,CANDIDATE,CANDIDATE,,0,0,0,0,42.1005451,143.02545,0.0325,1.159,201.7,2.77,729,66.74,14.9,1,q1_q12_tce,5654,3.808,1.946,282.12888,44.303162,11.965
2831055,K04400.01,Kepler-1601 b,CONFIRMED,CANDIDATE,,0,0,0,0,2.20921951,131.90843,0.5652,2.73,60.8,0.88,1507,1217.79,15.3,1,q1_q12_tce,5991,4.375,1.092,285.51294,38.079739,13.764
11044826,K04401.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,260.54832,218.5525,0.378,15.52,161.6,1.35,318,2.43,10.2,1,q1_q12_tce,6412,4.44,1.04,298.00357,48.56424,13.533
4157052,K04468.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.791771436,131.522961,1.2056,2.4972,1218.6,82.14,3415,32163.04,114.8,1,q1_q12_tce,6218,3.678,3.07,291.48654,39.211723,13.852
10006641,K04469.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.894171747,131.51079,0.0418,0.8822,87.7,0.67,1453,1052.66,16.7,1,q1_q12_tce,4981,4.604,0.73,289.75653,46.952888,14.251
10815916,K04470.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.68208098,132.12412,0.434,1.652,54.4,0.99,1982,3646.1,10.5,1,q1_q12_tce,6495,4.191,1.311,298.23792,48.175758,13.753
8955709,K04471.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.942998801,132.24494,0.0908,1.2178,887.1,2,1282,639.03,43.7,1,q1_q12_tce,4499,4.59,0.693,292.8598,45.205791,15.878
7031430,K04472.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566807966,131.80414,0.4152,2.407,72.7,0.32,939,183.41,26.8,1,q1_q12_tce,3445,4.88,0.37,291.08929,42.590969,15.51
5991765,K04538.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,9.25801932,132.88584,0.5283,2.985,82.2,1.72,1229,539.51,11.8,1,q1_q12_tce,6200,3.977,1.834,299.51422,41.220589,13.49
3962872,K04539.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,25.9545631,148.8412,0.0737,6.439,134.4,1.2,656,43.9,10.8,1,q1_q12_tce,6058,4.408,1.038,293.72696,39.0368,14.145
12108293,K04540.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.705458827,131.67128,0.2433,2.506,74,0.64,1697,1959.28,16.5,1,q1_q12_tce,5374,4.607,0.748,289.94019,50.652771,14.837
5511659,K04541.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.52917865,135.73561,0.587,3.317,353.7,1.82,887,146.17,13.1,1,q1_q12_tce,5915,4.481,0.931,283.25119,40.72311,15.377
9640946,K04542.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.089056842,132.04402,0.1702,2.592,79.1,0.76,1512,1235.96,14,1,q1_q12_tce,5087,4.463,0.881,287.97504,46.35326,14.959
4458109,K04336.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,41.477908,144.9193,0.5122,10.45,29.9,1.09,849,122.73,9.6,4,q1_q12_tce,6935,3.95,1.918,289.75626,39.57645,10.83
8573193,K04337.01,Kepler-1591 b,CONFIRMED,CANDIDATE,,0,0,0,0,8.18504949,134.55375,0.1372,4.214,108.9,0.95,892,149.41,14.1,1,q1_q12_tce,5984,4.521,0.906,296.51666,44.608608,14.686
5351250,K00408.02,Kepler-150 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.56092796,166.79647,0.0066,3.7158,966.9,2.88,772,83.88,65.6,2,q1_q12_tce,5862,4.484,0.931,288.2341,40.520901,14.985
9240664,K04338.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,10.78437731,141.40775,1.6989,1.362,255.5,273,1397,900.7,14.8,1,q1_q12_tce,5575,3.516,3.515,299.20667,45.64547,13.638
7281411,K04339.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,1,0.566803514,131.82931,0.0711,4.817,200,0.9,1736,2149.42,35.3,1,q1_q12_tce,5277,4.625,0.64,291.58682,42.827621,15.776
6681687,K04402.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,370.47678,307.4992,0.5386,15.69,656.2,2.37,252,0.96,11.8,2,q1_q12_tce,6050,4.525,0.896,288.79703,42.1689,15.359
7703882,K04403.01,Kepler-1954 b,CONFIRMED,CANDIDATE,,0,0,0,0,5.88346916,136.95044,0.4835,2.466,237.6,1.34,948,190.54,12,1,q1_q12_tce,5835,4.554,0.847,298.00293,43.35461,15.741
8106112,K04404.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,316.57747,236.5015,0.2569,14.64,269.1,1.47,255,1.01,10.2,1,q1_q12_tce,5822,4.529,0.898,294.73132,43.989361,15.246
10745365,K04405.01,,CANDIDATE,CANDIDATE,,0,0,0,0,8.9172819,139.611,0.1489,4.149,192.6,1.38,931,177.84,5.5,1,q1_q12_tce,6210,4.467,0.986,296.896,48.04726,14.671
5563937,K04406.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,0.519438611,131.78937,1.3465,2.1631,539.2,40.61,2403,7880.14,50.3,1,q1_q12_tce,6177,4.462,1.011,299.08536,40.774529,15.421
7133294,K04473.01,Kepler-1607 b,CONFIRMED,CANDIDATE,,0,0,0,0,13.6473676,132.2362,0.0137,7.769,63.3,1.09,913,164.06,14.1,1,q1_q12_tce,5771,4.106,1.382,296.05984,42.65604,13.897
4381429,K04474.01,Kepler-1608 b,CONFIRMED,CANDIDATE,,0,0,0,0,16.4735686,142.68505,0.0605,4.231,574,1.8,612,33.22,13,1,q1_q12_tce,5364,4.529,0.754,295.56357,39.417599,15.889
11912916,K04475.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,3.74787156,134.17609,0.4677,3.5,242.1,1.3,1031,266.76,14.3,1,q1_q12_tce,5514,4.569,0.826,290.96243,50.272629,15.817
3732894,K04476.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.54038081,132.00745,0.5627,2.189,79,0.84,1582,1481.09,13.8,1,q1_q12_tce,5812,4.408,0.914,286.94647,38.885189,14.298
6879865,K00417.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,19.1931064,176.966733,1.008,2.5627,7223.1,14.51,656,43.77,276.6,1,q1_q12_tce,5883,4.53,0.892,296.24954,42.33548,14.847
9597411,K00424.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.575631547,170.3932965,0.9474,2.56035,26420.8,20.99,1578,1464.43,1467.5,,,6202,4.537,0.858,295.43478,46.203129,14.731
9776186,K04543.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,1.48921922,132.3741,0.3509,1.78,704.9,2.9,1593,1524.19,10.3,1,q1_q12_tce,5780,4.438,1,294.15503,46.575706,17.352
10220950,K04544.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,158.349944,260.2625,0.5677,6.909,583.4,3.2,409,6.63,16.4,1,q1_q12_tce,6517,4.349,1.278,296.62296,47.291142,15.028
10140122,K04545.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.849359892,132.14495,0.5328,1.329,119.3,0.88,1500,1195.79,12,1,q1_q12_tce,4979,4.596,0.788,291.45813,47.15863,15.357
5033823,K04546.01,,CANDIDATE,CANDIDATE,,0,0,0,0,0.741767939,131.57787,1.4956,0.2667,61,55.97,2130,4866.62,14.8,1,q1_q12_tce,6163,4.461,1.013,297.27325,40.136761,13.469
10342316,K04547.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.93378768,132.3944,0.7012,4.19,93.8,1.01,1939,3343.62,21.1,1,q1_q12_tce,6056,4.448,0.975,292.93661,47.499931,15.318
6528141,K04340.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,2.0226517,131.8405,1.0216,5.819,157.1,4.25,1482,1139.1,17.2,1,q1_q12_tce,6091,4.487,0.967,293.6228,41.966492,15.572
6792908,K04341.01,,CANDIDATE,CANDIDATE,,0,0,0,0,10.7782947,136.6155,0.172,5.387,101,1.29,1072,312.55,14.6,1,q1_q12_tce,6734,4.256,1.268,295.96259,42.200256,13.264
7211879,K04342.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,1,0,0.594309806,131.76114,0.005,0.828,138.2,0.99,2062,4272.52,16.1,1,q1_q12_tce,5925,4.558,0.834,295.16098,42.799129,15.349
8087812,K04343.01,Kepler-1952 b,CONFIRMED,CANDIDATE,,0,0,0,0,27.2111385,132.3697,0.1219,9.376,97.9,1.29,725,65.27,16.8,1,q1_q12_tce,5973,4.171,1.305,288.07648,43.958488,13.694
4863956,K04344.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,4.31978105,134.1491,0.7702,7.204,65.8,3.87,2111,4693.13,23.5,2,q1_q12_tce,5519,3.303,4.368,298.51794,39.924438,12.846
8396660,K04407.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.338080913,132.34074,0.0935,1.511,18.9,0.67,2225,5792.27,13,1,q1_q12_tce,6331,4.086,1.536,301.15656,44.379532,11.179
5791986,K00413.02,Kepler-151 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,24.67464211,146.77065,0.1248,3.0887,670.8,2.09,547,21.16,33.3,2,q1_q12_tce,5460,4.553,0.818,292.16278,41.023239,14.769
10736179,K04408.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.105099907,132.54572,0.524,2.69,132.4,0.88,1449,1042.29,14.5,1,q1_q12_tce,5300,4.599,0.753,293.82782,48.054241,15.815
5308537,K04409.01,Kepler-1955 b,CONFIRMED,CANDIDATE,,0,0,0,0,14.2652558,143.21537,0.1161,3.572,65.6,0.99,833,113.9,13.9,1,q1_q12_tce,5826,4.281,1.236,299.53479,40.477779,12.515
6350882,K04410.01,,CANDIDATE,CANDIDATE,,0,0,0,0,5.04405401,136.00683,0.2289,1.694,269.6,1.57,1078,318.92,11.4,1,q1_q12_tce,6039,4.493,0.951,287.04236,41.752209,15.744
